2025-01-14 12:26:03.550 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 12:26:03.550 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 12:41:12.411 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 12:41:12.411 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 12:44:03.724 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 12:44:03.724 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 12:47:59.409 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 12:47:59.409 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 12:56:22.637 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 12:56:22.637 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 12:59:51.440 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 12:59:51.440 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 13:01:16.155 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 13:01:16.155 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 13:03:34.343 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 13:03:34.343 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 13:05:14.436 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 13:05:14.436 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 13:06:53.123 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 13:06:53.123 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 13:08:03.792 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 13:08:03.792 | ERROR    | tools:import_schema:157 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 13:12:42.615 | ERROR    | tools:import_schema:159 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 13:12:42.615 | ERROR    | tools:import_schema:159 - Database config.biosample.Pathogen_cl_1_0 schema not found.
2025-01-14 13:20:33.677 | ERROR    | tools:validate_metadata:230 - Metadata failed GenBank comment schema.
2025-01-14 13:20:33.677 | ERROR    | tools:validate_metadata:230 - Metadata failed GenBank comment schema.
2025-01-14 13:20:33.694 | ERROR    | tools:pretty_print_pandera_errors:258 - File /scicomp/home-pure/psv4/seqsender_master/seqsender/FLU_TEST_DATA/metadata.csv has the following error('s):
(Note: Index position is calculated excluding column headers and the first row index value starting at '1'.)

2025-01-14 13:20:33.694 | ERROR    | tools:pretty_print_pandera_errors:258 - File /scicomp/home-pure/psv4/seqsender_master/seqsender/FLU_TEST_DATA/metadata.csv has the following error('s):
(Note: Index position is calculated excluding column headers and the first row index value starting at '1'.)

2025-01-14 13:20:33.695 | ERROR    | tools:pretty_print_pandera_errors:264 - Missing required column 'Assembly Method', ensure the file has not been modified and retry.
2025-01-14 13:20:33.695 | ERROR    | tools:pretty_print_pandera_errors:264 - Missing required column 'Assembly Method', ensure the file has not been modified and retry.
2025-01-14 13:22:14.904 | ERROR    | tools:validate_metadata:230 - Metadata failed GenBank comment schema.
2025-01-14 13:22:14.904 | ERROR    | tools:validate_metadata:230 - Metadata failed GenBank comment schema.
2025-01-14 13:22:14.921 | ERROR    | tools:pretty_print_pandera_errors:258 - File /scicomp/home-pure/psv4/seqsender_master/seqsender/FLU_TEST_DATA/metadata.csv has the following error('s):
(Note: Index position is calculated excluding column headers and the first row index value starting at '1'.)

2025-01-14 13:22:14.921 | ERROR    | tools:pretty_print_pandera_errors:258 - File /scicomp/home-pure/psv4/seqsender_master/seqsender/FLU_TEST_DATA/metadata.csv has the following error('s):
(Note: Index position is calculated excluding column headers and the first row index value starting at '1'.)

2025-01-14 13:22:14.923 | ERROR    | tools:pretty_print_pandera_errors:264 - Missing required column 'cmt-Assembly Method', ensure the file has not been modified and retry.
2025-01-14 13:22:14.923 | ERROR    | tools:pretty_print_pandera_errors:264 - Missing required column 'cmt-Assembly Method', ensure the file has not been modified and retry.
2025-01-14 13:38:13.384 | ERROR    | tools:validate_metadata:230 - Metadata failed GenBank comment schema.
2025-01-14 13:38:13.384 | ERROR    | tools:validate_metadata:230 - Metadata failed GenBank comment schema.
